Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch;;;;;;;;;;;;;
666075052,4,2019-4,Hong Kong,The hotel is clean and tidy . The environment is nice . Staff in this hotel is very nice and effective . Swimming pool is good for children . A good resort feeling hotel and a lot of activities for children to play . Better to provide the photo taking for the hotel guest with Disney Explorers Micky as a souvenirs with the Explorer bathrobe .,Disneyland_HongKong;;;;;;;;;;;;;
665910063,4,2019-3,United States,My son and his wife and three children recently visited Disney HK. They had a great time exploring it and said there were virtually no lines!!The one fault they found was in the food. Children   s food was very lacking in variety and taste. Our grandson who must be gluten free had no selections on the children   s menu that he could eat. They had to purchase a $60 steak that was not the best either. They have frequented Disney in the US and it is very conscious of allergies and gluten free menu items are readily available. I would implore the Hong Kong ownership of this American icon to be more sensitive to these needs and make some much needed improvements to their menus.,Disneyland_HongKong;;;;;;;;;;;;;
665808902,5,2019-2,United States,Took some family to park for their first time at a Disney park. They loved it and it was a joy to see the kid in their eyes as they enjoyed all that it had to offer. Weather was great as well.,Disneyland_HongKong;;;;;;;;;;;;;
"665724329,5,2019-3,Singapore,""My first ever Disneyland, couldnt ask for more. Rides were good, shows were good, performers were all excellent! Rides more towards kids friendly. But theres a couple of adult rides. Overall a great experience."",Disneyland_HongKong";;;;;;;;;;;;;
"665723381,4,2019-4,United Kingdom,""During a recent stop over in Hong Kong we paid a return trip to Disney. We chose a day when the park was quiet so our longest wait was 30 minutes I am sure this is not the case at other times.Unfortunately some of the rides were being tested or being upgraded. To prevent disappointment check out closures before you go.We didn   t eat in the park as previous experience of it   s restaurant were disappointing and very expensive.This was our third visit to the park, whenever we visit Hong Kong a visit to Disney is a must."",Disneyland_HongKong";;;;;;;;;;;;;
665486535,4,2019-4,Philippines,We had an impromptu trip to Disneyland on a weekday. I love the trip because there is no wait time or at least 15minutes wait time for the rides. Limited restaurants though because maybe it   s a weekday? The bad part though is that the castle is under renovation and there are on going construction in the park. ,Disneyland_HongKong;;;;;;;;;;;;;
665419841,5,2019-3,Singapore,this is a wonderful place to bring your kids of all ages!!!it was very well kept and clean!! alot of rides for young kids...amzaing staffs around!there were halal foods which was wonderful!! it was fantastic at night and the light parade was fantabulous!!!Its a MUST GO for parents with young kids!!,Disneyland_HongKong;;;;;;;;;;;;;
"665245861,5,2019-4,Indonesia,""Who wouldn   t enjoy Disneyland? Hong Kong Disneyland is really easy to access. They have special metro to Disneyland and special designed. You better get there before 10 and directly queue until the parks open (at 10), so once it open you can enjoy many rides without long queue. Just be there on weekdays, avoid weekends!For muslim traveler, you shouldn   t be worry since you can find halal restaurant inside called Tahitian Terrace. It is located close to Tarzan   s Treehouse. The price ranges from 120 150 HKD if i   m not mistaken. I enjoy big rides but avoid big thrill drop. I   ve tried almost all rides except Big Grizzly Mountain Runaway Mine Cars. Shame, i   m afraid of fast backward drop lol. So far I enjoyed Ant Man and The Wasp: Nano Battle, Hyperspace Mountain, Mystic Manor, and Mickey   s Phillarmagic!"",Disneyland_HongKong";;;;;;;;;;;;;
"665163867,4,2019-4,Philippines,""It's my second time here but it's my daughter's first time in HK disneyland.Staff were nice but we weren't given much priority despite being 7mos pregnant. Overall, the theme park is still nice however, the comfort rooms were not well maintained.Shocked to find that regular malls and even Ocean Park provide toilet cleaner liquid dispenser in every cubicle and Disneyland has none! Maybe it's time to upgrade it as well."",Disneyland_HongKong";;;;;;;;;;;;;
"665142678,5,2019-3,New Zealand,""Although this is apparently a small Disneyland, I loved it. Being from NZ, it was the first Disney I had been to and everything was amazing. The shows, the rides, the attention to detail. Highly recommend it, although you really only need one day. never queued for longer than 10 mins on a Tuesday in March."",Disneyland_HongKong";;;;;;;;;;;;;
"665132719,5,2019-4,Uganda,""We bought a package through the Disney website. We started at the Explorers lodge and the package included several priority passes (like fast passes). We actually never needed to use them because the longest wait time for a ride was 10 minutes. All of the shows and rides are in English and most cast members speak English really well. This park is the smallest of Disneyland parks in the world, but we still felt like there was enough to keep us busy for our day and a half that we were there. The bus shuttles were very clean and ran on time.Would definitely go again next time we are in Hong Kong."",Disneyland_HongKong";;;;;;;;;;;;;
"664929027,4,2019-3,Australia,""great way to spend a day in Hong kong as a tourist, easy to wander through the park and lots of fun, overall good value, found some good souvenirs along the way..food a little expensive as is with most parks a should do if your over that way"",Disneyland_HongKong";;;;;;;;;;;;;
"664668402,2,2019-4,Singapore,""I went to HK Disneyland on 5 April which happens to be Qing Ming festival and did not expect the massive crowds on that day. Queues for rides and F&B outlets were very long and we did not have a great experience especially with a young kid. For the amount spent on the tickets, it's really a waste of money as we only sat on a few rides. I'm wondering if the park has any cap on the number of guests in the park as we had a hard time finding seats around. I booked my tickets via the Disneyland Hotel online but there was no info or confirmation given to me whether my park tickets are booked. In the end, I was unable to enter and had to buy tickets on the spot. Luckily, one of the cast members, Carmen, helped us to resolve the issue and let us access without queuing up again. Also the balloons there are overrpriced   HK150 for a helium balloon."",Disneyland_HongKong";;;;;;;;;;;;;
664665673,5,2019-4,Canada,We have been to LA and Florida Disney MANY times so we were told we would be disappointed with this one. Not at all! We loved it. It had different rides and shows while still having the same layout and Disney feel. It is expanding a whole lot at the moment. My suggestion would be to add more food restaurants as the food lines were as long as the ride liens. We purchased online tickets and bought a partial ride upgrade. We wanted the full ride upgrade but it was sold out for the day. IMHO it is well worth it! We spent opening to closing there and loved it. The midway games were fun,Disneyland_HongKong;;;;;;;;;;;;;
